OBJECTID,shortest_dist
26127,1435.78
26128,1749.42
26129,563.51
26130,1465.68
26131,1224.8
26132,1746.75
26133,1194.28
26134,1211.74
26135,1399.02
26136,546.16
26137,1651.97
26138,1020.99
26139,1264.69
26140,553.17
26141,1522.9
26142,1164.55
26143,1752.86
26144,1077.9
26145,1273.69
26146,1081.45
26147,823.19
26148,1389.72
26149,835.39
26150,1305.13
26151,1300.3
26152,3073.78
26153,1323.79
26154,1635.25
26155,1536.2
26156,1254.64
26157,1223.95
26158,1467.25
26159,3144.32
26160,1273.44
26161,555.23
26162,1423.94
26163,1122.44
26164,1074.11
26165,595.03
26166,1712.07
26167,1622.38
26168,1225.1
26169,645.79
26170,1241.38
26171,1607.82
26172,1647.35
26173,1635.58
26174,1452.34
26175,1596.81
26176,1575.91
26177,1515.53
26178,1259.02
26179,599.55
26180,1195.74
26181,3131.49
26182,1300.46
26183,1318.2
26184,559.25
26185,1591.37
26186,1260.86
26187,590.39
26188,641.95
26189,1763.46
26190,1403.81
26191,1419.36
26192,696.75
26193,663.18
26194,639.02
26195,1708.47
26196,1065.95
26197,1467.64
26198,836.3
26199,1645.12
26200,1033.31
26201,1617.34
26202,1617.8
26203,1600.05
26204,589.78
26205,1648.51
26206,1675.84
26207,838.72
26208,1626.26
26209,1517.96
26210,1635.4
26211,1164.96
26212,1665.67
26213,1776.75
26214,417.27
26215,153.86
26216,1375.45
26217,1635.07
26218,1514.2
26219,1422.71
26220,599.2
26221,1704.35
26222,1756.87
26223,1287.57
26224,643.14
26225,1001.75
26226,957.0
26227,1668.84
26228,1772.33
26229,1460.73
26230,1301.4
26231,1638.62
26232,600.65
26233,1394.29
26234,1591.81
26235,1575.49
26236,1302.8
26237,1612.21
26238,1143.33
26239,505.17
26240,1727.54
26241,1422.31
26242,656.6
26243,438.65
26244,641.36
26245,1637.76
26246,617.03
26247,707.07
26248,3141.75
26249,1634.04
26250,156.68
26251,1770.67
26252,1402.91
26253,1449.2
26254,1627.96
26255,1636.27
26256,1300.84
26257,1757.27
26258,1386.77
26259,1310.74
26260,524.52
26261,3131.68
26262,1141.46
26263,659.76
26264,1775.27
26265,1034.11
26266,1311.47
26267,1389.08
26268,559.43
26269,1139.49
26270,648.14
26271,1305.82
26272,153.89
26273,836.54
26274,1631.55
26275,1139.78
26276,1769.77
26277,1750.26
26278,1747.31
26279,1405.67
26280,655.36
26281,1626.62
26282,584.69
26283,1304.74
26284,1627.21
26285,735.19
26286,149.24
26287,1770.61
26288,1623.68
26289,575.94
26290,835.49
26291,582.02
26292,156.97
26293,644.78
26294,1773.71
26295,1431.29
26296,1631.95
26297,1406.5
26298,575.04
26299,1300.43
26300,710.98
26301,1411.18
26302,600.68
26303,593.81
26304,638.68
26305,629.46
26306,1628.3
26307,1628.4
26308,1632.21
26309,441.75
26310,577.79
26311,584.83
26312,508.12
26313,523.24
26314,1626.87
26315,1635.07
26316,1392.16
26317,1401.3
26318,1400.1
26319,1410.09
26320,1410.73
26321,1432.14
26322,1441.05
26323,1413.64
26324,1446.73
26325,653.84
26326,654.51
26327,1633.62
26328,1634.66
26329,541.2
26330,557.63
26331,436.65
26332,553.89
26333,633.46
26334,1771.17
26335,558.77
26336,4104.95
26337,4116.42
26338,1631.85
26339,1401.71
26340,1405.58
26341,1409.78
26342,4112.78
26343,709.58
26344,153.63
26345,620.11
26346,1629.13
26347,643.11
26348,559.75
26349,559.52
26350,816.76
26351,1632.69
26352,1625.17
26353,1401.57
26354,1404.17
26355,1410.49
26356,1441.0
26357,1440.93
26358,1439.84
26359,1415.59
26360,1650.84
26361,648.17
26362,440.01
26363,149.86
26364,1645.31
26365,1367.49
26366,575.47
26367,817.49
26368,631.61
26369,1778.85
26370,1643.45
26371,147.03
26372,520.68
26373,1635.95
26374,1635.11
26375,1634.13
26376,1391.72
26377,1409.67
26378,652.91
26379,993.3
26380,645.69
26381,637.52
26382,653.01
26383,1629.74
26384,1627.92
26385,1634.04
26386,1786.07
26387,155.28
26388,1625.31
26389,1635.18
26390,1637.48
26391,1605.12
26392,1625.0
26393,1623.44
26394,1631.97
26395,1632.71
26396,1403.36
26397,1410.05
26398,1629.67
26399,1634.39
26400,643.36
26401,1790.53
26402,438.74
26403,699.72
26404,1784.69
26405,560.9
26406,439.53
26407,150.07
26408,711.49
26409,711.09
26410,523.57
26411,712.53
26412,524.58
26413,1772.36
26414,1771.93
26415,1771.76
26416,1771.83
26417,1772.49
26418,1773.56
26419,1770.73
26420,711.02
26421,1622.43
26422,1622.29
26423,1626.62
26424,1625.61
26425,1627.15
26426,1625.06
26427,1623.69
26428,1625.11
26429,1625.57
26430,1626.35
26431,1633.64
26432,1627.75
26433,1627.25
26434,1633.18
26435,1635.58
26436,1635.66
26437,1631.84
26438,1635.35
26439,1635.33
26440,1636.74
26441,1625.68
26442,1625.3
26443,1627.56
26444,1625.34
26445,1632.83
26446,1630.72
26447,1627.83
26448,816.03
26449,815.89
26450,524.04
26451,1442.58
26452,711.07
26453,1610.72
26454,1621.35
26455,1622.39
26456,1630.12
26457,1623.16
26458,1632.22
26459,1638.55
26460,711.08
26461,1656.23
26462,1653.17
26463,1654.0
26464,1651.78
26465,1648.7
26466,1647.88
26467,1648.6
26468,1648.16
26469,1646.09
26470,1647.42
26471,1648.14
26472,1646.08
26473,1643.5
26474,1780.18
26475,652.57
26476,149.6
26477,150.46
26478,873.91
26479,1630.61
26480,654.56
26481,653.4
26482,651.07
26483,709.7
26484,708.83
26485,623.88
26486,625.83
26487,815.31
26488,1408.25
26489,2806.09
26490,1300.28
26491,1365.96
26492,2550.08
26493,1387.14
26494,1377.96
26495,2789.07
26496,1297.68
26497,1526.7
26498,1348.65
26499,1393.7
26500,2774.64
26501,1365.33
26502,2622.29
26503,1348.76
26504,2778.78
26505,1328.69
26506,1321.22
26507,1438.25
26508,1337.86
26509,1443.16
26510,2922.16
26511,1433.32
26512,2556.13
26513,2785.94
26514,2879.88
26515,1358.41
26516,1363.42
26517,1435.57
26518,1252.3
26519,1312.56
26520,2512.33
26521,2564.08
26522,1399.74
26523,1373.12
26524,2832.31
26525,1613.08
26526,1673.22
26527,2962.98
26528,2595.83
26529,2844.05
26530,1393.3
26531,1354.41
26532,1266.47
26533,1422.78
26534,1353.73
26535,1217.18
26536,1560.22
26537,1283.55
26538,1704.43
26539,1353.21
26540,1326.51
26541,1579.32
26542,1430.64
26543,1217.4
26544,1345.57
26545,1428.16
26546,1429.11
26547,1269.68
26548,2544.31
26549,1148.06
26550,1323.92
26551,2874.39
26552,1445.11
26553,1267.46
26554,2953.3
26555,1436.95
26556,2883.75
26557,2860.53
26558,1754.68
26559,1402.75
26560,2913.17
26561,1358.49
26562,1486.1
26563,1346.05
26564,1338.29
26565,1168.11
26566,649.31
26567,2842.13
26568,2784.11
26569,1461.36
26570,1276.24
26571,1419.41
26572,1448.46
26573,1416.38
26574,1344.75
26575,1405.18
26576,2479.22
26577,1355.2
26578,812.5
26579,2896.93
26580,1645.04
26581,2603.63
26582,1247.7
26583,1386.02
26584,1537.1
26585,1360.92
26586,1009.33
26587,2617.73
26588,1588.64
26589,1608.04
26590,2985.43
26591,2813.86
26592,1344.61
26593,2894.34
26594,1466.46
26595,1385.1
26596,1725.82
26597,1215.28
26598,1454.46
26599,908.23
26600,1571.68
26601,1410.27
26602,2883.92
26603,1345.74
26604,1567.76
26605,1775.07
26606,2523.16
26607,1355.34
26608,1327.37
26609,1417.91
26610,1380.17
26611,1391.0
26612,1379.19
26613,2788.66
26614,1473.57
26615,1745.82
26616,1269.72
26617,1459.41
26618,1278.51
26619,1393.8
26620,1468.15
26621,1331.19
26622,2965.58
26623,1375.94
26624,1308.41
26625,1455.71
26626,1358.46
26627,1630.43
26628,1413.64
26629,1634.93
26630,1494.99
26631,1317.43
26632,1327.67
26633,1064.42
26634,2787.56
26635,1403.93
26636,1741.52
26637,1364.13
26638,1160.36
26639,2881.11
26640,1313.0
26641,1261.91
26642,1158.82
26643,2519.23
26644,1363.79
26645,1524.19
26646,1637.14
26647,1232.26
26648,1365.67
26649,1362.73
26650,1631.97
26651,1196.1
26652,1063.26
26653,2924.37
26654,1310.54
26655,1175.68
26656,1718.68
26657,2865.54
26658,1220.09
26659,1394.49
26660,1622.08
26661,1630.78
26662,1429.28
26663,2774.48
26664,1737.44
26665,2461.81
26666,1459.09
26667,2933.92
26668,2872.17
26669,1488.17
26670,2736.75
26671,1321.9
26672,1009.62
26673,1252.64
26674,1653.4
26675,1309.4
26676,1594.08
26677,1295.77
26678,1393.19
26679,2503.26
26680,1372.34
26681,1734.33
26682,1253.22
26683,1333.12
26684,1494.03
26685,2525.0
26686,1387.15
26687,1323.12
26688,1259.24
26689,1631.07
26690,1295.16
26691,3031.87
26692,1397.04
26693,1357.7
26694,1652.66
26695,1371.33
26696,1587.22
26697,1451.62
26698,1670.37
26699,1653.05
26700,2983.17
26701,1594.42
26702,1317.55
26703,1489.08
26704,1650.89
26705,1653.63
26706,4105.09
26707,1206.62
26708,611.77
26709,1596.39
26710,1309.89
26711,1408.36
26712,1392.13
26713,1471.4
26714,1669.76
26715,1318.52
26716,1354.32
26717,2852.38
26718,1328.76
26719,810.74
26720,1570.74
26721,1639.19
26722,1384.36
26723,1630.87
26724,2753.75
26725,1657.21
26726,1358.81
26727,1624.78
26728,1267.37
26729,1248.32
26730,1437.02
26731,1326.48
26732,1348.38
26733,1619.29
26734,1382.42
26735,1477.84
26736,1271.38
26737,542.29
26738,1746.45
26739,1350.55
26740,530.97
26741,724.43
26742,1646.71
26743,1645.45
26744,1338.94
26745,1338.63
26746,1059.26
26747,149.94
26748,1453.65
26749,1638.65
26750,1732.67
26751,1299.96
26752,1085.1
26753,1664.99
26754,1580.2
26755,596.79
26756,1311.69
26757,1208.07
26758,1368.84
26759,1325.71
26760,1732.04
26761,1436.57
26762,1040.82
26763,1455.13
26764,2587.45
26765,1670.91
26766,1248.89
26767,1436.4
26768,1448.15
26769,1269.54
26770,1417.85
26771,1685.5
26772,1574.0
26773,1660.68
26774,1173.29
26775,1724.41
26776,1063.8
26777,1183.94
26778,1327.11
26779,1469.65
26780,1612.61
26781,1280.22
26782,1672.18
26783,1605.23
26784,1324.02
26785,1618.32
26786,1286.23
26787,1216.75
26788,1267.61
26789,1305.23
26790,1681.17
26791,1621.28
26792,1625.26
26793,1676.12
26794,1335.76
26795,1258.84
26796,1742.41
26797,2796.07
26798,1376.49
26799,697.35
26800,1285.01
26801,1396.15
26802,1655.86
26803,1442.84
26804,1651.83
26805,1684.26
26806,1604.32
26807,1272.33
26808,1332.63
26809,1514.91
26810,1540.58
26811,1727.49
26812,1304.07
26813,1455.08
26814,1305.45
26815,1665.74
26816,1450.7
26817,1328.69
26818,1103.86
26819,1522.47
26820,1350.05
26821,1643.91
26822,1650.74
26823,1777.67
26824,1391.93
26825,1439.05
26826,1541.14
26827,1738.31
26828,1341.54
26829,1267.61
26830,1011.7
26831,1271.58
26832,1650.01
26833,1251.74
26834,1680.7
26835,1281.04
26836,1271.4
26837,1344.16
26838,1650.21
26839,1362.56
26840,1636.33
26841,1267.26
26842,1239.97
26843,1209.24
26844,1443.49
26845,1328.26
26846,1738.64
26847,1630.09
26848,1140.24
26849,1335.57
26850,1291.98
26851,1662.53
26852,1456.96
26853,1328.58
26854,1371.56
26855,1635.43
26856,700.21
26857,1055.51
26858,1398.51
26859,1310.44
26860,1607.97
26861,1381.25
26862,1331.9
26863,1624.48
26864,1550.23
26865,1740.05
26866,1580.27
26867,1414.96
26868,1413.59
26869,1309.76
26870,1440.23
26871,1286.4
26872,1688.22
26873,1295.76
26874,1097.31
26875,1680.25
26876,1216.77
26877,1461.0
26878,2560.35
26879,1305.99
26880,1572.8
26881,1580.2
26882,1194.04
26883,1334.65
26884,1199.93
26885,1100.11
26886,1403.59
26887,1225.12
26888,1425.14
26889,1232.39
26890,1064.34
26891,1133.99
26892,1060.81
26893,1456.7
26894,537.65
26895,1229.21
26896,1744.22
26897,2719.51
26898,1233.06
26899,1406.59
26900,1301.03
26901,1602.27
26902,1396.91
26903,2905.0
26904,523.46
26905,2628.35
26906,1335.83
26907,1449.26
26908,1272.77
26909,1359.61
26910,1131.79
26911,1361.61
26912,1281.52
26913,1277.12
26914,524.47
26915,1270.95
26916,1395.07
26917,1305.92
26918,1147.08
26919,1763.89
26920,1242.11
26921,1548.1
26922,1300.16
26923,1672.54
26924,1631.06
26925,1304.96
26926,936.23
26927,578.13
26928,1220.56
26929,649.63
26930,992.39
26931,1138.7
26932,1517.23
26933,1468.44
26934,509.89
26935,1388.45
26936,1345.03
26937,1680.36
26938,1287.35
26939,1638.19
26940,1664.74
26941,1325.55
26942,149.05
26943,1620.84
26944,1192.22
26945,1649.95
26946,1304.42
26947,2512.73
26948,1098.6
26949,1189.22
26950,1291.18
26951,1451.71
26952,1316.19
26953,1648.09
26954,1661.76
26955,1303.03
26956,1253.78
26957,1657.55
26958,1174.05
26959,1278.09
26960,1606.16
26961,1432.21
26962,1358.77
26963,1121.63
26964,1319.42
26965,1021.43
26966,1745.95
26967,1416.73
26968,1261.54
26969,1391.53
26970,1382.82
26971,1413.06
26972,1421.56
26973,1173.36
26974,1303.68
26975,1672.36
26976,1300.99
26977,1300.16
26978,1412.63
26979,1634.99
26980,1648.57
26981,1626.28
26982,1151.55
26983,1425.36
26984,1653.52
26985,1366.68
26986,1227.18
26987,1266.81
26988,1294.01
26989,1357.21
26990,1641.07
26991,1664.44
26992,1643.72
26993,1578.62
26994,1305.56
26995,1552.57
26996,2512.53
26997,1275.65
26998,1288.68
26999,1155.64
27000,1046.76
27001,1251.68
27002,1284.5
27003,1139.75
27004,1049.91
27005,1227.53
27006,1244.09
27007,1407.4
27008,1307.38
27009,1316.19
27010,1774.05
27011,1440.75
27012,1489.01
27013,836.62
27014,1665.54
27015,1627.41
27016,1245.79
27017,1659.17
27018,521.74
27019,1647.22
27020,1661.85
27021,522.86
27022,1618.38
27023,2814.69
27024,1346.54
27025,1777.34
27026,695.46
27027,1027.79
27028,2488.51
27029,1715.37
27030,1402.69
27031,1614.36
27032,1455.46
27033,1108.58
27034,581.57
27035,1514.79
27036,1692.85
27037,1106.45
27038,1278.33
27039,1376.17
27040,1025.41
27041,1173.29
27042,507.24
27043,1275.75
27044,1338.16
27045,1133.66
27046,1648.24
27047,615.84
27048,1662.34
27049,1396.46
27050,1527.64
27051,831.65
27052,1624.86
27053,1276.55
27054,1339.9
27055,590.89
27056,1641.43
27057,1446.29
27058,147.39
27059,1651.27
27060,1668.82
27061,2903.69
27062,1643.29
27063,1130.16
27064,1323.86
27065,1575.94
27066,1273.49
27067,698.06
27068,1390.13
27069,1386.81
27070,1410.5
27071,1422.36
27072,1322.85
27073,1624.38
27074,2935.58
27075,1651.11
27076,1602.99
27077,1393.86
27078,1291.33
27079,505.27
27080,1308.06
27081,1508.19
27082,1613.47
27083,686.09
27084,574.25
27085,556.78
27086,1211.8
27087,1375.43
27088,1296.54
27089,1361.29
27090,1141.82
27091,1740.54
27092,1657.75
27093,1239.99
27094,1671.24
27095,1053.23
27096,1309.99
27097,1016.97
27098,1301.24
27099,1669.62
27100,1292.19
27101,1677.78
27102,1651.97
27103,1335.84
27104,1280.94
27105,1589.73
27106,690.25
27107,690.97
27108,1295.97
27109,1629.1
27110,1693.81
27111,550.84
27112,1032.06
27113,1285.28
27114,611.01
27115,1618.16
27116,721.61
27117,1446.11
27118,1258.27
27119,1215.13
27120,1248.16
27121,1422.9
27122,1209.85
27123,1439.6
27124,656.06
27125,1675.38
27126,1649.92
27127,1312.85
27128,1266.59
27129,1627.83
27130,845.38
27131,1646.27
27132,500.74
27133,513.23
27134,1258.09
27135,695.4
27136,1740.46
27137,696.35
27138,1308.29
27139,1400.48
27140,1402.01
27141,650.86
27142,1627.53
27143,1251.72
27144,1166.61
27145,584.22
27146,1281.45
27147,1689.47
27148,1266.52
27149,1624.31
27150,1384.42
27151,1585.95
27152,650.95
27153,602.05
27154,1267.49
27155,588.86
27156,1158.64
27157,614.12
27158,1602.0
27159,1408.32
27160,507.36
27161,1257.08
27162,1233.34
27163,1598.8
27164,575.88
27165,1450.63
27166,1272.81
27167,1649.48
27168,1221.44
27169,1156.59
27170,1303.66
27171,1602.63
27172,1258.84
27173,1285.04
27174,547.95
27175,1706.37
27176,1636.55
27177,1651.7
27178,1276.0
27179,1590.27
27180,1397.63
27181,1437.62
27182,558.46
27183,659.86
27184,1163.05
27185,598.7
27186,2819.5
27187,1631.13
27188,1281.0
27189,1624.63
27190,1296.16
27191,1331.36
27192,1264.03
27193,1269.27
27194,581.5
27195,1614.01
27196,1243.32
27197,704.48
27198,1260.97
27199,1251.51
27200,559.11
27201,593.13
27202,1414.84
27203,696.62
27204,1272.75
27205,1286.24
27206,697.57
27207,1709.59
27208,1220.37
27209,1635.53
27210,633.54
27211,1227.05
27212,439.61
27213,1297.78
27214,1310.08
27215,1009.69
27216,1301.66
27217,1296.5
27218,1277.16
27219,1742.28
27220,1305.86
27221,517.29
27222,153.67
27223,502.16
27224,1620.32
27225,441.96
27226,1453.92
27227,1302.89
27228,616.25
27229,1242.47
27230,1586.33
27231,1677.13
27232,1169.02
27233,1242.68
27234,1773.04
27235,524.72
27236,1305.07
27237,1422.33
27238,1304.32
27239,719.1
27240,1384.97
27241,1420.21
27242,1307.56
27243,1204.96
27244,1068.66
27245,1629.91
27246,1005.23
27247,1244.12
27248,148.22
27249,1264.44
27250,513.02
27251,703.51
27252,581.9
27253,633.77
27254,1640.73
27255,523.96
27256,1310.35
27257,1422.81
27258,1675.54
27259,615.51
27260,1311.15
27261,1679.04
27262,1383.49
27263,557.34
27264,1400.37
27265,1375.06
27266,561.71
27267,947.47
27268,1609.93
27269,525.13
27270,1681.54
27271,1254.48
27272,533.59
27273,560.75
27274,1432.12
27275,1625.63
27276,597.14
27277,1273.48
27278,721.26
27279,502.19
27280,593.92
27281,542.31
27282,691.24
27283,621.64
27284,998.39
27285,1402.48
27286,1396.16
27287,1390.08
27288,1384.17
27289,1414.8
27290,1410.02
27291,1433.61
27292,1443.33
27293,549.33
27294,944.78
27295,699.73
27296,1616.31
27297,710.34
27298,623.99
27299,723.36
27300,509.45
27301,700.34
27302,1031.95
27303,1388.83
27304,1446.08
27305,1639.97
27306,685.13
27307,1276.17
27308,1140.55
27309,1253.16
27310,630.31
27311,631.33
27312,1142.9
27313,949.85
27314,559.3
27315,1269.04
27316,581.31
27317,581.12
27318,577.93
27319,693.88
27320,554.45
27321,551.63
27322,575.0
27323,566.97
27324,525.92
27325,1410.09
27326,1276.69
27327,1391.31
27328,1384.29
27329,1438.37
27330,1448.14
27331,1648.6
27332,536.0
27333,1629.4
27334,1267.35
27335,593.62
27336,1673.27
27337,603.56
27338,1770.21
27339,1439.84
27340,1761.15
27341,598.81
27342,836.77
27343,1263.42
27344,1318.57
27345,157.19
27346,1274.98
27347,1693.86
27348,635.31
27349,505.73
27350,578.38
27351,555.82
27352,535.51
27353,1268.05
27354,1652.68
27355,1644.24
27356,547.91
27357,558.97
27358,1445.27
27359,543.37
27360,1390.88
27361,1413.74
27362,543.26
27363,526.17
27364,547.55
27365,1263.59
27366,1628.7
27367,692.65
27368,149.85
27369,698.53
27370,618.79
27371,149.25
27372,1635.08
27373,584.83
27374,1627.36
27375,512.98
27376,559.53
27377,685.22
27378,589.47
27379,548.92
27380,704.65
27381,582.95
27382,548.82
27383,639.25
27384,560.92
27385,548.5
27386,574.85
27387,1444.32
27388,1443.99
27389,1439.21
27390,1441.18
27391,1440.69
27392,1433.11
27393,1442.6
27394,1436.16
27395,1436.29
27396,1388.49
27397,1438.17
27398,1403.1
27399,1398.33
27400,1417.89
27401,1638.37
27402,1390.48
27403,1391.3
27404,1395.56
27405,1399.15
27406,1398.64
27407,1405.83
27408,1414.68
27409,1407.08
27410,1403.46
27411,1409.06
27412,1408.39
27413,1413.86
27414,1417.27
27415,1434.33
27416,1437.58
27417,1415.58
27418,1439.49
27419,1440.84
27420,1447.4
27421,1441.53
27422,1443.91
27423,724.26
27424,1479.94
27425,1618.43
27426,1634.31
27427,553.41
27428,575.51
27429,1271.5
27430,553.87
27431,548.85
27432,545.17
27433,686.98
27434,624.27
27435,156.78
27436,4112.01
27437,1626.89
27438,4110.97
27439,4111.27
27440,4110.98
27441,1787.7
27442,430.2
27443,690.45
27444,1268.43
27445,564.63
27446,634.53
27447,571.37
27448,577.93
27449,1259.21
27450,577.72
27451,524.07
27452,723.75
27453,442.16
27454,637.37
27455,713.11
27456,1771.89
27457,1633.29
27458,1633.45
27459,722.0
27460,1633.19
27461,686.98
27462,1648.23
27463,1645.02
27464,1643.95
27465,692.5
27466,1631.96
27467,575.45
27468,156.22
27469,1389.83
27470,686.0
27471,1634.59
27472,1631.54
27473,575.88
27474,696.64
27475,443.01
27476,588.63
27477,513.09
27478,150.13
27479,513.41
27480,543.14
27481,584.63
27482,553.62
27483,632.14
27484,1275.57
27485,1772.35
27486,1637.83
27487,1655.87
27488,1623.87
27489,1633.18
27490,951.02
27491,1282.01
27492,628.32
27493,635.36
27494,1272.33
27495,1279.45
27496,625.76
27497,558.86
27498,711.82
27499,512.18
27500,530.8
27501,526.01
27502,568.29
27503,529.21
27504,510.41
27505,1267.61
27506,522.62
27507,1788.74
27508,1784.82
27509,1785.16
27510,1773.01
27511,1772.2
27512,1770.4
27513,1769.67
27514,1619.48
27515,1621.35
27516,1623.2
27517,1622.87
27518,1627.92
27519,1623.45
27520,1622.98
27521,1624.74
27522,1624.88
27523,1632.16
27524,1633.18
27525,1632.31
27526,1628.16
27527,1634.49
27528,1635.43
27529,1633.24
27530,1633.66
27531,1631.1
27532,1635.78
27533,1635.86
27534,1636.53
27535,517.83
27536,1393.64
27537,1418.58
27538,658.49
27539,1634.88
27540,1633.14
27541,1633.38
27542,1656.16
27543,1653.26
27544,1652.95
27545,1649.98
27546,1648.64
27547,1648.13
27548,1648.02
27549,1644.28
27550,1646.0
27551,1645.3
27552,1644.2
27553,1645.05
27554,1643.08
27555,632.93
27556,504.46
27557,505.85
27558,513.57
27559,710.52
27560,1786.01
27561,622.07
27562,632.91
27563,1275.81
27564,628.28
27565,646.28
27566,946.44
27567,632.93
27568,709.0
27569,155.02
27570,708.85
27571,884.77
27572,712.39
27573,711.23
27574,710.67
27575,1736.93
27576,1725.37
27577,1746.84
27578,1310.32
27579,1290.91
27580,1727.32
27581,1637.82
27582,2598.65
27583,1598.17
27584,2666.35
27585,1711.72
27586,1645.07
27587,1728.77
27588,1473.32
27589,1329.64
27590,1733.76
27591,1727.93
27592,1741.51
27593,1750.06
27594,1629.75
27595,1466.81
27596,1451.79
27597,491.02
27598,1258.71
27599,1614.71
27600,1725.28
27601,1750.95
27602,1301.06
27603,4113.19
27604,2562.58
27605,1666.14
27606,1734.07
27607,1508.18
27608,1695.82
27609,1230.14
27610,1648.85
27611,2648.27
27612,1697.73
27613,2642.32
27614,1726.99
27615,1338.27
27616,2602.74
27617,1330.21
27618,1752.13
27619,1645.09
27620,2545.06
27621,3114.97
27622,1339.79
27623,820.82
27624,1267.99
27625,1749.41
