state_code,county_code,site_number,latitude,longitude,parameter_code,validity_indicator,parameter,sample_duration,arithmetic_mean,units_of_measure,date_local,aqi
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.4,Micrograms/cubic meter (LC),2020-09-14,36.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.0125,Micrograms/cubic meter (LC),2020-09-15,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.0,Micrograms/cubic meter (LC),2020-09-15,33.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,10.3,Micrograms/cubic meter (LC),2020-09-16,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,10.3,Micrograms/cubic meter (LC),2020-09-16,53.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.125,Micrograms/cubic meter (LC),2020-09-17,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.1,Micrograms/cubic meter (LC),2020-09-17,23.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.941667,Micrograms/cubic meter (LC),2020-09-18,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.9,Micrograms/cubic meter (LC),2020-09-18,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.7375,Micrograms/cubic meter (LC),2020-09-19,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.7,Micrograms/cubic meter (LC),2020-09-19,43.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.191667,Micrograms/cubic meter (LC),2020-09-20,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.1,Micrograms/cubic meter (LC),2020-09-20,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.458333,Micrograms/cubic meter (LC),2020-09-21,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.4,Micrograms/cubic meter (LC),2020-09-21,24.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.766667,Micrograms/cubic meter (LC),2020-09-22,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.7,Micrograms/cubic meter (LC),2020-09-22,43.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.625,Micrograms/cubic meter (LC),2020-09-23,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.6,Micrograms/cubic meter (LC),2020-09-23,56.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,11.920833,Micrograms/cubic meter (LC),2020-09-24,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,11.9,Micrograms/cubic meter (LC),2020-09-24,56.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.2875,Micrograms/cubic meter (LC),2020-09-25,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.2,Micrograms/cubic meter (LC),2020-09-25,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.35,Micrograms/cubic meter (LC),2020-09-26,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.3,Micrograms/cubic meter (LC),2020-09-26,46.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.191667,Micrograms/cubic meter (LC),2020-09-27,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.1,Micrograms/cubic meter (LC),2020-09-27,45.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.2375,Micrograms/cubic meter (LC),2020-09-28,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.2,Micrograms/cubic meter (LC),2020-09-28,18.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,2.4875,Micrograms/cubic meter (LC),2020-09-29,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,2.4,Micrograms/cubic meter (LC),2020-09-29,13.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,2.6875,Micrograms/cubic meter (LC),2020-09-30,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,2.6,Micrograms/cubic meter (LC),2020-09-30,14.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,1.6875,Micrograms/cubic meter (LC),2020-10-01,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,1.6,Micrograms/cubic meter (LC),2020-10-01,9.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.0,Micrograms/cubic meter (LC),2020-10-02,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.0,Micrograms/cubic meter (LC),2020-10-02,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.591667,Micrograms/cubic meter (LC),2020-10-03,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.5,Micrograms/cubic meter (LC),2020-10-03,25.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.425,Micrograms/cubic meter (LC),2020-10-04,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.4,Micrograms/cubic meter (LC),2020-10-04,41.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.591667,Micrograms/cubic meter (LC),2020-10-05,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.5,Micrograms/cubic meter (LC),2020-10-05,19.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.5375,Micrograms/cubic meter (LC),2020-10-06,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.5,Micrograms/cubic meter (LC),2020-10-06,31.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.425,Micrograms/cubic meter (LC),2020-10-07,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.4,Micrograms/cubic meter (LC),2020-10-07,41.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.5375,Micrograms/cubic meter (LC),2020-10-08,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.5,Micrograms/cubic meter (LC),2020-10-08,31.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,10.754167,Micrograms/cubic meter (LC),2020-10-09,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,10.7,Micrograms/cubic meter (LC),2020-10-09,54.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,9.533333,Micrograms/cubic meter (LC),2020-10-10,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,9.5,Micrograms/cubic meter (LC),2020-10-10,52.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.6375,Micrograms/cubic meter (LC),2020-10-11,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.6,Micrograms/cubic meter (LC),2020-10-11,37.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.0125,Micrograms/cubic meter (LC),2020-10-12,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.0,Micrograms/cubic meter (LC),2020-10-12,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.195833,Micrograms/cubic meter (LC),2020-10-13,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.1,Micrograms/cubic meter (LC),2020-10-13,17.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.554167,Micrograms/cubic meter (LC),2020-10-14,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.5,Micrograms/cubic meter (LC),2020-10-14,25.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,2.340909,Micrograms/cubic meter (LC),2020-10-15,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,2.3,Micrograms/cubic meter (LC),2020-10-15,13.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.191667,Micrograms/cubic meter (LC),2020-10-16,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.1,Micrograms/cubic meter (LC),2020-10-16,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.4625,Micrograms/cubic meter (LC),2020-10-17,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.4,Micrograms/cubic meter (LC),2020-10-17,30.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.133333,Micrograms/cubic meter (LC),2020-10-18,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.1,Micrograms/cubic meter (LC),2020-10-18,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.929167,Micrograms/cubic meter (LC),2020-10-19,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.9,Micrograms/cubic meter (LC),2020-10-19,33.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.379167,Micrograms/cubic meter (LC),2020-10-20,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.3,Micrograms/cubic meter (LC),2020-10-20,41.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.708333,Micrograms/cubic meter (LC),2020-10-21,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.7,Micrograms/cubic meter (LC),2020-10-21,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.5375,Micrograms/cubic meter (LC),2020-10-22,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.5,Micrograms/cubic meter (LC),2020-10-22,25.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,1.55,Micrograms/cubic meter (LC),2020-10-23,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,1.5,Micrograms/cubic meter (LC),2020-10-23,8.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.0625,Micrograms/cubic meter (LC),2020-10-24,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.0,Micrograms/cubic meter (LC),2020-10-24,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.166667,Micrograms/cubic meter (LC),2020-10-25,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.1,Micrograms/cubic meter (LC),2020-10-25,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.870833,Micrograms/cubic meter (LC),2020-10-26,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.8,Micrograms/cubic meter (LC),2020-10-26,21.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.7125,Micrograms/cubic meter (LC),2020-10-27,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.7,Micrograms/cubic meter (LC),2020-10-27,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.495833,Micrograms/cubic meter (LC),2020-10-28,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.4,Micrograms/cubic meter (LC),2020-10-28,47.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.375,Micrograms/cubic meter (LC),2020-10-29,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.3,Micrograms/cubic meter (LC),2020-10-29,24.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.9625,Micrograms/cubic meter (LC),2020-10-30,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.9,Micrograms/cubic meter (LC),2020-10-30,44.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.575,Micrograms/cubic meter (LC),2020-10-31,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.5,Micrograms/cubic meter (LC),2020-10-31,42.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.9,Micrograms/cubic meter (LC),2020-05-03,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.2,Micrograms/cubic meter (LC),2020-05-09,23.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.0,Micrograms/cubic meter (LC),2020-05-15,39.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.1,Micrograms/cubic meter (LC),2020-05-21,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.3,Micrograms/cubic meter (LC),2020-05-27,41.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.7,Micrograms/cubic meter (LC),2020-06-02,52.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.8,Micrograms/cubic meter (LC),2020-06-08,43.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.8,Micrograms/cubic meter (LC),2020-06-14,21.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,9.7,Micrograms/cubic meter (LC),2020-06-20,52.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.0,Micrograms/cubic meter (LC),2020-06-26,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,11.2,Micrograms/cubic meter (LC),2020-07-02,55.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.2,Micrograms/cubic meter (LC),2020-07-08,46.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.4,Micrograms/cubic meter (LC),2020-07-14,36.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.1,Micrograms/cubic meter (LC),2020-07-20,23.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.0,Micrograms/cubic meter (LC),2020-07-26,44.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.0,Micrograms/cubic meter (LC),2020-08-01,44.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.6,Micrograms/cubic meter (LC),2020-08-07,42.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,7.9,Micrograms/cubic meter (LC),2020-08-13,44.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.3,Micrograms/cubic meter (LC),2020-08-19,24.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.6,Micrograms/cubic meter (LC),2020-08-25,48.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.0,Micrograms/cubic meter (LC),2020-08-31,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,6.2,Micrograms/cubic meter (LC),2020-09-06,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.4,Micrograms/cubic meter (LC),2020-09-12,19.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,3.9,Micrograms/cubic meter (LC),2020-09-18,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,10.8,Micrograms/cubic meter (LC),2020-09-24,54.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,2.0,Micrograms/cubic meter (LC),2020-09-30,11.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.7,Micrograms/cubic meter (LC),2020-10-06,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.0,Micrograms/cubic meter (LC),2020-10-12,28.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,5.6,Micrograms/cubic meter (LC),2020-10-18,31.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,4.1,Micrograms/cubic meter (LC),2020-10-24,23.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24 HOUR,8.1,Micrograms/cubic meter (LC),2020-10-30,45.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.025,Micrograms/cubic meter (LC),2020-05-01,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.0,Micrograms/cubic meter (LC),2020-05-01,33.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.2125,Micrograms/cubic meter (LC),2020-05-02,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.2,Micrograms/cubic meter (LC),2020-05-02,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.9,Micrograms/cubic meter (LC),2020-05-03,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.9,Micrograms/cubic meter (LC),2020-05-03,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.604167,Micrograms/cubic meter (LC),2020-05-04,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.6,Micrograms/cubic meter (LC),2020-05-04,20.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.959091,Micrograms/cubic meter (LC),2020-05-05,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.9,Micrograms/cubic meter (LC),2020-05-05,33.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.0625,Micrograms/cubic meter (LC),2020-05-06,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.0,Micrograms/cubic meter (LC),2020-05-06,33.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.254167,Micrograms/cubic meter (LC),2020-05-07,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.2,Micrograms/cubic meter (LC),2020-05-07,29.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.6125,Micrograms/cubic meter (LC),2020-05-08,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.6,Micrograms/cubic meter (LC),2020-05-08,20.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.325,Micrograms/cubic meter (LC),2020-05-09,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.3,Micrograms/cubic meter (LC),2020-05-09,29.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.079167,Micrograms/cubic meter (LC),2020-05-10,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,4.0,Micrograms/cubic meter (LC),2020-05-10,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.991667,Micrograms/cubic meter (LC),2020-05-11,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.9,Micrograms/cubic meter (LC),2020-05-11,22.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.820833,Micrograms/cubic meter (LC),2020-05-12,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.8,Micrograms/cubic meter (LC),2020-05-12,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.291667,Micrograms/cubic meter (LC),2020-05-13,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.2,Micrograms/cubic meter (LC),2020-05-13,40.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.8125,Micrograms/cubic meter (LC),2020-05-14,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.8,Micrograms/cubic meter (LC),2020-05-14,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.225,Micrograms/cubic meter (LC),2020-05-15,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.2,Micrograms/cubic meter (LC),2020-05-15,46.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.225,Micrograms/cubic meter (LC),2020-05-16,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.2,Micrograms/cubic meter (LC),2020-05-16,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,3.191667,Micrograms/cubic meter (LC),2020-05-17,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,3.1,Micrograms/cubic meter (LC),2020-05-17,17.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,0.9375,Micrograms/cubic meter (LC),2020-05-18,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,0.9,Micrograms/cubic meter (LC),2020-05-18,5.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.425,Micrograms/cubic meter (LC),2020-05-19,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.4,Micrograms/cubic meter (LC),2020-05-19,30.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.9375,Micrograms/cubic meter (LC),2020-05-20,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.9,Micrograms/cubic meter (LC),2020-05-20,38.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.191667,Micrograms/cubic meter (LC),2020-05-21,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.1,Micrograms/cubic meter (LC),2020-05-21,34.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.925,Micrograms/cubic meter (LC),2020-05-22,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.9,Micrograms/cubic meter (LC),2020-05-22,44.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,8.120833,Micrograms/cubic meter (LC),2020-05-23,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,8.1,Micrograms/cubic meter (LC),2020-05-23,45.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,10.533333,Micrograms/cubic meter (LC),2020-05-24,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,10.5,Micrograms/cubic meter (LC),2020-05-24,54.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,7.283333,Micrograms/cubic meter (LC),2020-05-25,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,7.2,Micrograms/cubic meter (LC),2020-05-25,40.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.708333,Micrograms/cubic meter (LC),2020-05-26,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.7,Micrograms/cubic meter (LC),2020-05-26,32.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,6.433333,Micrograms/cubic meter (LC),2020-05-27,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,6.4,Micrograms/cubic meter (LC),2020-05-27,36.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,5.2875,Micrograms/cubic meter (LC),2020-05-28,
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,24-HR BLK AVG,5.2,Micrograms/cubic meter (LC),2020-05-28,29.0
55,025,0041,43.10101,-89.35768,88101,Y,PM2.5 - Local Conditions,1 HOUR,4.133333,Micrograms/cubic meter (LC),2020-05-29,
